__run_id,cpu_governor,load_type,load_level,experimental_condition,total_application_energy,total_machine_energy,DRAM_ENERGY (J),PACKAGE_ENERGY (J),media_service_energy_joules,home_timeline_service_energy_joules,compose_post_service_energy_joules,throughput,latency_p50,latency_p90,latency_p95,latency_p99,run_time,cpu_usage_mean,cpu_freq_mean,memory_utilization,USED_MEMORY,TOTAL_MEMORY
run_26_repetition_5,userspace,compose_post,high,userspace_compose_post_high,256.07,7430.679199218746,2185.386474609375,5245.292724609371,7.91,56.23,191.93,0.00171607585478397,380,1200,1700,2400,120.68550395965576,29.249571028850543,2662,0.11901897619649099,48122505402.181816,404326326272
run_2_repetition_9,performance,media,high,performance_media_high,154.95,6267.974670410156,1846.800048828125,4421.174621582031,5.43,35.49,114.03,0.00537510460013792,150,260,300,710,121.58851742744446,19.786275632313036,2910.53125,0.11928857058876485,48231509512.39344,404326326272
run_17_repetition_1,powersave,compose_post,high,powersave_compose_post_high,362.68,5370.5357666015625,1626.6276245117188,3743.908142089844,6.24,80.01,276.43,3.759581469376e-4,2700,4300,4600,5000,121.53539443016052,69.1280524729461,799.8125,0.12003968525978106,48535204947.934425,404326326272
run_53_repetition_6,schedutil,compose_post,high,schedutil_compose_post_high,261.95,7455.909362792969,2188.7791137695312,5267.1302490234375,7.39,45.97,208.59,0.00167854127501095,400,1200,1800,2300,120.6265151500702,31.973406748923143,1601.90625,0.12008120506369631,48551992497.71901,404326326272
run_44_repetition_6,conservative,compose_post,high,conservative_compose_post_high,242.23,6136.933410644524,1439.2586059570312,4697.674804687493,8.54,56.16,177.53,0.00164714961065264,420,1200,1700,2400,120.7833092212677,36.726805375888944,1023.5,0.12014550667755734,48577991333.0248,404326326272
run_43_repetition_14,conservative,compose_post,medium,conservative_compose_post_medium,197.73,6311.58740234375,1499.9370727539062,4811.650329589844,8.68,58.48,130.57,0.00313233272165,320,440,460,590,120.78926920890808,37.264622558262346,1014.75,0.12023866151743405,48615656287.20661,404326326272
run_31_repetition_1,ondemand,home_timeline,medium,ondemand_home_timeline_medium,24.48,3282.0330200195312,508.9328002929687,2773.1002197265625,0,24.48,0,0.013966403409882,69,88,110,130,120.82429265975952,5.69248357921654,1080.96875,0.12038537879323188,48674977944.33058,404326326272
run_2_repetition_12,performance,media,high,performance_media_high,156.43,6252.2557373046875,1840.122131347656,4412.133605957031,4.16,37.76,114.51,0.00541519404966484,150,250,290,710,121.4672544002533,19.844986095047382,2567.875,0.12057785253906042,48752800146.88525,404326326272
run_44_repetition_5,conservative,compose_post,high,conservative_compose_post_high,286.83,6280.192260742173,1486.4285278320312,4793.763732910142,8.44,82.07,196.32,0.00163137316286312,400,1300,1700,2500,120.76924538612366,36.963225972461544,927.9375,0.12103335055455833,48936969986.1157,404326326272
run_44_repetition_3,conservative,compose_post,high,conservative_compose_post_high,212.1,6315.936157226548,1523.8308715820312,4792.105285644517,9.05,57.51,145.54,0.00161465124973748,410,1300,1900,2700,120.79313659667967,37.14523268321698,934.625,0.12108037283437915,48955982331.76859,404326326272
run_8_repetition_7,performance,compose_post,high,performance_compose_post_high,243.54,7567.342834472656,2216.1583251953125,5351.184509277344,7.36,90.79,145.39,0.00172324279116503,390,1200,1600,2200,120.59086227416992,30.879014342469127,2844.46875,0.12111405400619,48969600516.23141,404326326272
